,district,size,floor,registration,heating,rooms,parking,balcony,state,price
21186,Novi Beograd Blok 71,84.0,1.0,True,Centralno,4.0,False,True,Standardna gradnja,152000
21187,Novi Beograd Blok 70a,67.0,1.0,True,Centralno,2.0,False,True,Standardna gradnja,125000
21189,Centar (uži),77.0,1.0,True,Centralno,2.0,False,True,Standardna gradnja,230000
21190,Belvil,60.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,156000
21191,Crveni krst,55.0,1.0,True,Centralno,2.0,False,True,Izvorno stanje,135000
21212,Lipov lad,48.0,4.0,True,Centralno,2.0,True,False,Novogradnja,99000
21213,Krnjača,73.0,2.0,True,Ostalo,2.0,False,False,Standardna gradnja,69900
21214,Gundulićev venac,61.0,0.0,True,"Klima, Centralno",2.0,False,False,Izvorno stanje,138000
21215,Centar (uži),60.0,3.0,False,Ostalo,2.0,False,False,Izvorno stanje,107000
21217,Novi Beograd Blok 70 (Kineski TC),67.0,5.0,True,"Klima, Centralno",3.0,False,True,Izvorno stanje,120000
21218,Palata pravde,64.0,2.0,True,"Klima, Ostalo",2.0,False,True,Izvorno stanje,130000
21219,Crveni krst,58.0,2.0,False,Centralno,2.0,False,True,Standardna gradnja,119000
21220,Severni bulevar,57.0,2.0,False,Ostalo,2.0,False,False,Novogradnja,136400
21221,Lion,57.0,2.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,113000
21222,Novi Beograd Blok 45 (TC Enjub),66.0,4.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,112000
21223,Mirijevo I,48.0,2.0,True,"Klima, Ostalo",2.0,False,True,Novogradnja,63500
21224,Novi Beograd Blok 70 (Kineski TC),67.0,2.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,149900
21225,Kluz,45.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,74000
21226,Mirijevo II,59.0,10.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,59500
21227,Lekino brdo,63.0,0.0,False,Ostalo,2.0,False,False,Novogradnja,128370
21228,Braće Jerković,66.0,3.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,87000
21229,Savski trg,51.0,5.0,True,Centralno,2.0,False,True,Izvorno stanje,120000
21230,Novi Beograd Blok 67a,62.0,2.0,False,Centralno,2.0,False,False,Novogradnja,183000
21231,Kalenić pijaca,50.0,0.0,False,Ostalo,2.0,False,False,Standardna gradnja,73000
21251,Bežanijska kosa III,66.0,3.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,95000
21252,Ledine,69.0,1.0,True,Etažno,3.0,True,True,Novogradnja,92900
21261,Novi Beograd Blok 7 (Paviljoni),49.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,79500
21263,Kalenić pijaca,50.0,0.0,True,Centralno,2.0,False,True,Standardna gradnja,129000
21264,Novi Beograd Blok 62,66.0,8.0,True,Centralno,2.0,False,True,Standardna gradnja,109000
21265,Novi Beograd Blok 28 (Potkovica),60.0,5.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,106000
21267,Terazije ( centar ),63.0,3.0,True,"Klima, Ostalo",2.0,False,False,Izvorno stanje,163000
21268,Zemun Polje,56.0,1.0,True,Ostalo,2.0,False,True,Izvorno stanje,48000
21269,Profesorska kolonija,41.0,5.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,76000
21270,Novi Beograd Blok 3,51.0,3.0,True,"Klima, Centralno",2.0,False,True,Izvorno stanje,120500
21290,Lekino brdo,115.0,1.0,True,Ostalo,4.0,True,True,Novogradnja,150000
21291,Južni bulevar,48.0,0.0,False,"Klima, Ostalo",2.0,False,True,Standardna gradnja,92000
21292,Novi Beograd Blok 25 (Arena),57.0,6.0,True,Centralno,2.0,False,True,Novogradnja,137500
21293,Bele vode,47.0,0.0,False,Centralno,2.0,False,False,Standardna gradnja,54900
21294,Zemun (Centar),41.0,6.0,True,Centralno,2.0,False,True,Standardna gradnja,119000
21295,Novi Beograd Blok 11 (Hotel Jugoslavija),54.0,5.0,True,Centralno,2.0,True,True,Izvorno stanje,103000
21296,Centar (uži),43.0,0.0,True,Ostalo,2.0,False,False,Izvorno stanje,49000
21298,Golf naselje,36.0,5.0,True,"Klima, Centralno",2.0,False,False,Standardna gradnja,90000
21299,Bežanijska kosa I,105.0,4.0,True,Klima,5.0,False,True,Standardna gradnja,195000
21302,Novi Beograd Blok 64,80.0,14.0,True,Centralno,3.0,False,True,Standardna gradnja,110000
21303,Kluz,70.0,1.0,True,"Klima, Ostalo",4.0,True,True,Novogradnja,110000
21304,Lekino brdo,72.0,3.0,True,Ostalo,3.0,False,True,Standardna gradnja,118000
21305,Tašmajdan,109.0,1.0,True,"Klima, Centralno",4.0,True,True,Standardna gradnja,340000
21306,Botanička bašta,106.0,3.0,True,Centralno,4.0,False,True,Novogradnja,225000
21307,Čubura,92.0,1.0,True,Centralno,4.0,True,True,Novogradnja,216200
21308,Južni bulevar,92.0,1.0,True,Centralno,4.0,True,True,Novogradnja,216200
21309,Voždovac,75.0,4.0,True,Centralno,4.0,False,True,Standardna gradnja,75000
21330,Vračar (Centar),38.0,0.0,True,Ostalo,2.0,False,False,Izvorno stanje,85000
21331,Novi Beograd Blok 72,132.0,7.0,True,Centralno,6.0,False,True,Standardna gradnja,185000
21333,Lion,162.0,3.0,True,Ostalo,6.0,False,True,Standardna gradnja,275000
21335,Bežanijska kosa III,41.0,6.0,True,Centralno,1.0,False,True,Standardna gradnja,60000
21336,Crveni krst,191.0,7.0,True,Centralno,6.0,False,True,Standardna gradnja,298000
21337,Zemun (Centar),60.0,0.0,True,Ostalo,1.0,False,False,Izvorno stanje,73000
21338,Trošarina,320.0,7.0,True,Centralno,6.0,True,True,Novogradnja,529000
21339,Braće Jerković,37.0,0.0,True,Ostalo,2.0,True,True,Novogradnja,42000
21340,Mirijevo IV,45.0,3.0,True,Ostalo,2.0,False,True,Novogradnja,53000
21342,Rakovica,38.0,3.0,True,Ostalo,2.0,False,True,Standardna gradnja,38000
21344,Novi Beograd Blok 29,220.0,6.0,True,"Klima, Centralno",7.0,True,True,Standardna gradnja,495000
21345,Botanička bašta,45.0,0.0,True,Ostalo,2.0,False,True,Standardna gradnja,94000
21346,Vukov spomenik,33.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,70000
21347,Petlovo brdo,52.0,3.0,True,Klima,2.0,False,True,Standardna gradnja,59500
21348,Palata pravde,40.0,3.0,True,Ostalo,2.0,False,True,Izvorno stanje,79000
21349,Vukov spomenik,337.0,6.0,True,Centralno,7.0,False,True,Standardna gradnja,739000
21370,Crveni krst,191.0,7.0,True,Centralno,6.0,False,True,Standardna gradnja,298000
21371,Bele vode,25.0,1.0,False,Ostalo,1.0,False,True,Izvorno stanje,32000
21372,Savski venac,35.0,0.0,True,Ostalo,1.0,False,False,Standardna gradnja,60000
21376,Zemun (Marije Bursać),35.0,0.0,True,Ostalo,1.0,True,True,Standardna gradnja,58500
21377,Zemun (Gornji grad),95.0,1.0,True,Ostalo,5.0,False,True,Izvorno stanje,130000
21378,Zeleno Brdo,51.0,0.0,False,Ostalo,1.0,False,True,Novogradnja,72000
21379,Zemun (Gornji grad),95.0,1.0,True,Ostalo,5.0,False,True,Izvorno stanje,130000
21380,Zeleno Brdo,29.0,2.0,False,Ostalo,1.0,True,True,Novogradnja,46500
21381,Zemun (Gornji grad),95.0,1.0,True,Ostalo,5.0,False,True,Izvorno stanje,130000
21382,Zemun (Gornji grad),95.0,1.0,True,Ostalo,5.0,False,True,Izvorno stanje,130000
21383,Zemun (Meandri),42.0,15.0,True,Centralno,1.0,True,True,Standardna gradnja,62500
21384,Centar (uži),38.0,0.0,True,Centralno,1.0,False,True,Novogradnja,71000
21386,Savski venac,35.0,0.0,True,Ostalo,1.0,False,False,Standardna gradnja,60000
21387,Profesorska kolonija,35.0,0.0,True,Ostalo,1.0,False,False,Novogradnja,54500
21388,Crveni krst,191.0,7.0,True,Centralno,6.0,False,True,Standardna gradnja,298000
21389,Crveni krst,191.0,7.0,True,Centralno,6.0,False,True,Standardna gradnja,298000
21410,Savski venac,35.0,0.0,True,Ostalo,1.0,False,False,Standardna gradnja,60000
21414,Južni bulevar,74.0,2.0,False,Ostalo,3.0,False,True,U izgradnji,170940
21451,Zemun (Save Kovačevića),49.0,5.0,True,Centralno,2.0,False,True,Izvorno stanje,63000
21492,Centar (uži),74.0,5.0,True,Ostalo,3.0,False,False,Standardna gradnja,133000
21493,Bajlonijeva pijaca,71.0,2.0,True,"Klima, Centralno",3.0,True,True,Novogradnja,220000
21494,Kalenić pijaca,78.0,14.0,True,"Klima, Centralno",3.0,False,True,Standardna gradnja,188000
21495,Banjica,67.0,5.0,True,"Klima, Centralno",3.0,False,True,Standardna gradnja,99900
21529,Borča I,75.0,1.0,False,Klima,3.0,True,True,Standardna gradnja,47000
21530,Terazije ( centar ),40.0,2.0,True,Ostalo,2.0,False,False,Standardna gradnja,63000
21533,Borča I,81.0,0.0,False,Ostalo,3.0,True,True,Novogradnja,74000
21534,Padinska skela,70.0,3.0,False,Ostalo,3.0,True,True,Izvorno stanje,25000
21535,Borča I,60.0,0.0,False,Ostalo,3.0,True,True,Izvorno stanje,51500
21536,Novi Beograd Blok 72,48.0,2.0,True,Centralno,2.0,True,True,Standardna gradnja,107000
21537,Borča I,72.0,1.0,False,Ostalo,3.0,False,True,Novogradnja,36000
21538,Borča I,65.0,0.0,False,Ostalo,3.0,True,True,Izvorno stanje,57500
21539,Padinska skela,70.0,3.0,True,Ostalo,3.0,True,False,Izvorno stanje,24000
21540,Borča I,78.0,1.0,True,Ostalo,3.0,True,False,Izvorno stanje,27000
21541,Borča I,100.0,0.0,True,Centralno,3.0,True,False,Izvorno stanje,73000
21542,Borča I,50.0,6.0,False,"Klima, Ostalo",3.0,True,True,Novogradnja,49500
21543,Padinska skela,78.0,3.0,True,"Klima, Ostalo",3.0,False,True,Izvorno stanje,23500
21544,Borča I,67.0,4.0,False,Ostalo,3.0,True,True,U izgradnji,63650
21545,Kotež,85.0,1.0,False,"Klima, Ostalo",3.0,True,True,Novogradnja,61500
21546,Kotež,81.0,3.0,False,Klima,3.0,True,True,Novogradnja,49000
21547,Borča I,61.0,3.0,True,Centralno,3.0,True,False,Izvorno stanje,45000
21548,Borča I,74.0,4.0,True,Centralno,3.0,True,True,Izvorno stanje,65000
21579,Tašmajdan,39.0,0.0,True,Centralno,2.0,True,True,Novogradnja,110000
21608,Klinički centar,189.0,6.0,True,"Klima, Centralno",6.0,True,True,Standardna gradnja,472000
21609,Novi Beograd Blok 34 (Studentski grad),38.0,0.0,False,Centralno,1.0,True,False,Standardna gradnja,79900
21610,Slavujev venac,33.0,3.0,True,"Klima, Ostalo",1.0,False,True,Novogradnja,69000
21612,Mirijevo III,45.0,0.0,False,Centralno,1.0,True,False,Standardna gradnja,39000
21616,Novi Beograd Blok 70a,37.0,7.0,True,"Klima, Centralno",1.0,True,False,Standardna gradnja,73000
21617,Obilićev venac,33.0,2.0,False,Centralno,1.0,True,False,Standardna gradnja,85000
21618,Karaburma,127.0,5.0,False,Ostalo,6.0,True,True,Novogradnja,140000
21620,Trg Republike ( centar ),23.0,9.0,False,"Klima, Ostalo",1.0,False,False,Standardna gradnja,105000
21621,Obilićev venac,35.0,0.0,False,Ostalo,1.0,False,False,Standardna gradnja,85000
21624,Gundulićev venac,52.0,0.0,True,"Klima, Centralno",1.0,False,True,Standardna gradnja,104900
21626,Novi Beograd Blok 38 (OŠ Ratko Mitrović),102.0,8.0,True,"Klima, Centralno",5.0,True,True,Standardna gradnja,170000
21648,Braće Jerković,53.0,9.0,True,Centralno,2.0,True,True,Izvorno stanje,79900
21658,Novi Beograd Blok 29,125.0,4.0,True,"Klima, Centralno",4.0,True,True,Novogradnja,280000
21660,Dunavski kej,105.0,1.0,False,"Klima, Centralno",3.0,True,True,Novogradnja,288750
21662,Dunavski kej,109.0,5.0,False,"Klima, Centralno",4.0,True,True,Novogradnja,327270
21664,Beograd na vodi,123.0,12.0,False,"Klima, Centralno",4.0,True,True,Novogradnja,392888
21687,Čubura,37.0,0.0,True,Ostalo,2.0,False,False,Izvorno stanje,95000
21688,Banovo brdo,83.0,4.0,True,Centralno,3.0,True,True,Izvorno stanje,165000
21690,Dedinje (RTV Pink),102.0,1.0,True,Centralno,3.0,True,True,Standardna gradnja,315000
21692,Ledine,94.0,1.0,True,"Klima, Ostalo",4.0,True,True,Novogradnja,104000
21693,Hadžipopovac,49.0,2.0,True,"Klima, Centralno",2.0,True,False,Izvorno stanje,110000
21694,Kumodraž I,49.0,0.0,True,Centralno,2.0,True,False,Izvorno stanje,66900
21695,Voždovac,34.0,0.0,True,Ostalo,2.0,True,False,Izvorno stanje,51000
21696,Voždovac,36.0,4.0,True,Centralno,2.0,False,True,Standardna gradnja,66000
21697,Rakovica,28.0,3.0,False,Ostalo,2.0,False,False,Novogradnja,27500
21698,Rakovica,37.0,1.0,False,Ostalo,2.0,True,False,Novogradnja,35500
21699,Voždovac,41.0,12.0,True,Centralno,2.0,True,False,Izvorno stanje,69000
21701,Rakovica,43.0,2.0,False,Ostalo,2.0,True,False,Novogradnja,41500
21702,Donji Dorćol,46.0,0.0,True,Ostalo,2.0,False,False,Standardna gradnja,87000
21703,Lion,39.0,3.0,True,Centralno,2.0,False,False,Standardna gradnja,107000
21704,Braće Jerković,32.0,3.0,True,Ostalo,2.0,True,False,Izvorno stanje,50000
21705,Kalenić pijaca,42.0,3.0,True,Centralno,2.0,False,True,Izvorno stanje,125000
21706,Voždovac,41.0,0.0,True,Ostalo,2.0,False,False,Novogradnja,79800
21728,Stari Grad,27.0,2.0,True,Centralno,1.0,False,True,Standardna gradnja,87000
21730,Centar (uži),60.0,5.0,True,Centralno,2.0,True,True,Izvorno stanje,130000
21731,Stari Grad,80.0,2.0,True,Ostalo,3.0,False,True,Novogradnja,230000
21732,Novi Beograd Blok 25 (Arena),76.0,1.0,True,Centralno,2.0,True,True,Novogradnja,170000
21733,Rakovica,55.0,1.0,False,Ostalo,3.0,False,True,Standardna gradnja,60000
21734,Bežanijska kosa I,72.0,6.0,True,"Klima, Centralno",2.0,True,True,Standardna gradnja,140000
21736,Voždovac,32.0,3.0,True,Ostalo,1.0,False,False,Standardna gradnja,39900
21737,Hala Pionir,72.0,7.0,False,"Klima, Centralno",3.0,False,True,Izvorno stanje,130000
21739,Batajnica,95.0,2.0,False,Ostalo,4.0,True,True,Standardna gradnja,90000
21740,Rakovica,33.0,3.0,False,Ostalo,2.0,False,True,Standardna gradnja,29000
21741,Krnjača,95.0,3.0,False,Ostalo,4.0,True,True,Standardna gradnja,58000
21742,Zvezdara,55.0,3.0,True,"Klima, Ostalo",2.0,False,True,Novogradnja,121000
21743,Žarkovo,74.0,5.0,True,"Klima, Ostalo",3.0,True,False,Novogradnja,98000
21744,Zvezdara,45.0,1.0,True,"Klima, Ostalo",2.0,True,True,Novogradnja,65000
21745,Zvezdara,51.0,3.0,True,Centralno,2.0,False,False,Standardna gradnja,108000
21746,Voždovac,67.0,5.0,True,Centralno,3.0,True,False,Izvorno stanje,122500
21768,Mirijevo I,44.0,3.0,False,"Klima, Ostalo",1.0,True,False,Standardna gradnja,57200
21769,Voždovac,53.0,3.0,True,Klima,3.0,False,False,Novogradnja,86000
21770,Višnjička banja,46.0,3.0,True,Ostalo,2.0,False,True,Standardna gradnja,49000
21772,Višnjička banja,54.0,2.0,True,Ostalo,2.0,False,False,Novogradnja,55000
21773,Zvezdara,41.0,3.0,True,Ostalo,1.0,True,True,Novogradnja,75000
21774,Voždovac,36.0,10.0,True,Centralno,2.0,False,True,Standardna gradnja,69000
21776,Vračar (Centar),43.0,1.0,False,Ostalo,2.0,True,True,Novogradnja,110000
21778,Višnjička banja,50.0,2.0,True,Ostalo,2.0,False,False,Novogradnja,51000
21779,Stari Grad,22.0,5.0,True,"Klima, Ostalo",1.0,False,False,Izvorno stanje,65000
21783,Novi Beograd Blok 25 (Arena),87.0,6.0,True,Centralno,3.0,False,True,Standardna gradnja,193500
21784,Vračar (Centar),51.0,2.0,False,Ostalo,2.0,True,False,Novogradnja,125000
21785,Voždovac,127.0,3.0,False,Centralno,4.0,False,True,Standardna gradnja,323000
21786,Rakovica,43.0,1.0,False,Ostalo,2.0,True,True,Standardna gradnja,44000
21807,Centar (uži),36.0,4.0,True,Klima,2.0,False,False,Izvorno stanje,92000
21808,Centar (uži),49.0,2.0,True,Centralno,2.0,True,False,Izvorno stanje,110000
21809,Višnjička banja,42.0,5.0,True,"Klima, Centralno",2.0,True,True,Novogradnja,65000
21810,Mirijevo I,38.0,1.0,True,Ostalo,2.0,False,True,Novogradnja,45000
21811,Vračar (Centar),104.0,2.0,True,Centralno,4.0,False,True,Standardna gradnja,240000
21814,Novi Beograd Blok 23,74.0,11.0,True,"Klima, Centralno",3.0,False,True,Izvorno stanje,125000
21815,Novi Beograd Blok 7 (Paviljoni),65.0,4.0,True,Centralno,2.0,False,True,Izvorno stanje,110000
21816,Stari Grad,45.0,4.0,True,Centralno,2.0,True,True,Izvorno stanje,121000
21817,Novi Beograd Blok 22,92.0,1.0,True,"Klima, Centralno",3.0,True,True,Izvorno stanje,199900
21819,Vračar (Centar),47.0,2.0,True,Klima,3.0,False,True,Novogradnja,98700
21821,Borča III,55.0,2.0,True,Centralno,2.0,True,False,Novogradnja,19500
21822,Borča IV,89.0,1.0,True,Ostalo,4.0,True,True,Novogradnja,87500
21824,Senjak,64.0,1.0,True,Ostalo,3.0,True,True,Novogradnja,117000
21825,Rakovica,37.0,3.0,True,Ostalo,2.0,True,True,Novogradnja,45000
21826,Voždovac,72.0,3.0,False,Centralno,4.0,True,True,Novogradnja,149900
21847,Voždovac,85.0,3.0,True,Klima,3.0,True,True,Novogradnja,139000
21849,Karaburma,71.0,3.0,True,"Klima, Centralno",3.0,False,False,Izvorno stanje,71900
21850,Voždovac,82.0,4.0,True,"Klima, Ostalo",4.0,False,True,Novogradnja,172000
21851,Novi Beograd Blok 7 (Paviljoni),54.0,1.0,True,"Klima, Centralno",2.0,False,True,Standardna gradnja,94500
21852,Zemun Polje,54.0,2.0,False,Ostalo,2.0,False,True,Standardna gradnja,48000
21854,Novi Beograd,60.0,3.0,False,Centralno,3.0,False,False,Standardna gradnja,60000
21855,Batajnica,66.0,3.0,False,Centralno,3.0,False,True,Izvorno stanje,58000
21857,Mirijevo I,54.0,3.0,False,"Klima, Ostalo",3.0,True,False,Standardna gradnja,70000
21858,Voždovac,90.0,6.0,True,"Klima, Centralno",4.0,True,True,Novogradnja,169900
21859,Senjak,113.0,2.0,True,Ostalo,3.0,False,True,Izvorno stanje,205000
21860,Voždovac,50.0,1.0,True,Centralno,2.0,True,False,Standardna gradnja,85900
21861,Voždovac,63.0,2.0,False,Ostalo,3.0,True,True,U izgradnji,153000
21862,Novi Beograd Blok 7 (Paviljoni),55.0,5.0,True,Centralno,2.0,False,True,Izvorno stanje,95000
21863,Zvezdara,85.0,3.0,True,"Klima, Centralno",3.0,True,True,Standardna gradnja,145000
21864,Novi Beograd Blok 64,62.0,1.0,False,Centralno,3.0,True,True,Standardna gradnja,125000
21865,Vračar (Centar),87.0,3.0,True,"Klima, Centralno",4.0,True,False,Izvorno stanje,219000
21888,Zvezdara,80.0,1.0,True,Klima,3.0,False,True,Novogradnja,155000
21890,Voždovac,82.0,1.0,True,"Klima, Centralno",3.0,True,True,Novogradnja,176500
21891,Zvezdara,62.0,3.0,True,Klima,3.0,True,True,Novogradnja,115000
21895,Borča III,44.0,4.0,True,Centralno,1.0,True,True,Standardna gradnja,49850
21896,Krnjača,60.0,2.0,True,Centralno,3.0,False,False,Standardna gradnja,66500
21897,Stari Grad,58.0,1.0,True,Ostalo,2.0,False,True,Standardna gradnja,119900
21898,Mirijevo I,34.0,3.0,False,Ostalo,1.0,True,True,Novogradnja,37600
21899,Rakovica,25.0,4.0,False,Ostalo,1.0,True,False,Standardna gradnja,26000
21900,Dedinje (RTV Pink),70.0,4.0,True,Ostalo,4.0,True,True,Izvorno stanje,119000
21901,Banjica,59.0,4.0,False,Ostalo,2.0,True,True,Novogradnja,58000
21902,Zemun (Save Kovačevića),56.0,3.0,True,"Klima, Ostalo",3.0,False,True,U izgradnji,105000
21903,Vračar (Centar),63.0,1.0,True,Centralno,3.0,True,True,Novogradnja,205000
21904,Zvezdara,94.0,1.0,False,Centralno,4.0,False,True,Novogradnja,170064
21906,Rakovica,90.0,2.0,True,Centralno,4.0,True,True,Izvorno stanje,123000
21929,Zvezdara,94.0,7.0,False,Ostalo,3.0,False,True,Novogradnja,99000
21930,Novi Beograd Blok 45 (TC Enjub),46.0,3.0,True,Centralno,2.0,False,False,Standardna gradnja,98000
21931,Stari Grad,27.0,3.0,True,"Klima, Ostalo",1.0,False,False,Standardna gradnja,97000
21932,Dedinje (RTV Pink),42.0,3.0,True,Centralno,2.0,True,False,Izvorno stanje,85000
21933,Vračar (Centar),72.0,3.0,True,Klima,3.0,False,True,Izvorno stanje,124900
21934,Krnjača,35.0,3.0,True,"Klima, Ostalo",1.0,True,True,Novogradnja,41000
21936,Stari Grad,86.0,1.0,True,Klima,4.0,False,True,Izvorno stanje,255000
21937,Novi Beograd Blok 11c (Stari Merkator),83.0,3.0,True,Centralno,3.0,False,True,Izvorno stanje,145000
21938,Voždovac,37.0,3.0,True,Centralno,2.0,False,False,Izvorno stanje,65000
21939,Zemun (Save Kovačevića),26.0,2.0,False,Ostalo,1.0,True,False,Novogradnja,42900
21940,Stari Grad,75.0,5.0,True,"Klima, Centralno",3.0,False,True,Izvorno stanje,186000
21941,Batajnica,84.0,2.0,True,"Klima, Ostalo",3.0,True,True,Novogradnja,68000
21946,Novi Beograd Blok 67,68.0,10.0,True,"Klima, Centralno",2.0,True,True,Novogradnja,167000
21968,Zvezdara,90.0,1.0,False,"Klima, Ostalo",4.0,True,True,Standardna gradnja,125000
21970,Vračar (Centar),80.0,3.0,True,Ostalo,3.0,False,True,Standardna gradnja,240000
21971,Voždovac,78.0,2.0,True,"Klima, Ostalo",3.0,True,True,Novogradnja,165000
21972,Vračar (Centar),120.0,1.0,True,"Klima, Centralno",3.0,True,True,Novogradnja,295000
21973,Vračar (Centar),62.0,4.0,True,Centralno,3.0,False,False,Novogradnja,165000
21974,Rakovica,67.0,4.0,True,Centralno,3.0,False,True,Izvorno stanje,77000
21975,Novi Beograd Blok 21 (10. Gimnazija),101.0,1.0,True,"Klima, Centralno",4.0,False,True,Izvorno stanje,235000
